"","DIST_ID","ZONE","DISTRICT","variable","value"
"11112",33,"Narayani","Bara","Male2011",3413
"11113",33,"Narayani","Bara","Male2011",3685
"11114",33,"Narayani","Bara","Male2011",2574
"11115",33,"Narayani","Bara","Male2011",5821
"11116",33,"Narayani","Bara","Male2011",3502
"11117",33,"Narayani","Bara","Male2011",10228
"11118",33,"Narayani","Bara","Male2011",3385
"11119",33,"Narayani","Bara","Male2011",2644
"11120",33,"Narayani","Bara","Male2011",3316
"11121",33,"Narayani","Bara","Male2011",3262
"11122",33,"Narayani","Bara","Male2011",4788
"11123",33,"Narayani","Bara","Male2011",11468
"11124",33,"Narayani","Bara","Male2011",1937
"11125",33,"Narayani","Bara","Male2011",2600
"11126",33,"Narayani","Bara","Male2011",2666
"11127",58,"Bheri","Bardiya","Male2011",3578
"11128",33,"Narayani","Bara","Male2011",2742
"11129",33,"Narayani","Bara","Male2011",2976
"11130",58,"Bheri","Bardiya","Male2011",3489
"11131",58,"Bheri","Bardiya","Male2011",8780
"11132",33,"Narayani","Bara","Male2011",3674
"11133",33,"Narayani","Bara","Male2011",2992
"11134",33,"Narayani","Bara","Male2011",2432
"11135",33,"Narayani","Bara","Male2011",3539
"11136",33,"Narayani","Bara","Male2011",2516
"11137",33,"Narayani","Bara","Male2011",3529
"11138",15,"Sagarmatha","Saptari","Male2011",1767
"11139",33,"Narayani","Bara","Male2011",1874
"11140",33,"Narayani","Bara","Male2011",1778
"11141",58,"Bheri","Bardiya","Male2011",3808
"11142",33,"Narayani","Bara","Male2011",3739
"11143",33,"Narayani","Bara","Male2011",1811
"11144",19,"Janakpur","Sarlahi","Male2011",4600
"11145",33,"Narayani","Bara","Male2011",5732
"11146",33,"Narayani","Bara","Male2011",2403
"11147",33,"Narayani","Bara","Male2011",2346
"11148",33,"Narayani","Bara","Male2011",2756
"11149",33,"Narayani","Bara","Male2011",2832
"11150",33,"Narayani","Bara","Male2011",4308
"11151",33,"Narayani","Bara","Male2011",2146
"11152",26,"Bagmati","Bhaktapur","Male2011",2307
"11153",33,"Narayani","Bara","Male2011",2464
"11154",17,"Janakpur","Dhanusa","Male2011",3586
"11155",33,"Narayani","Bara","Male2011",2853
"11156",33,"Narayani","Bara","Male2011",1710
"11157",19,"Janakpur","Sarlahi","Male2011",3421
"11158",33,"Narayani","Bara","Male2011",3967
"11159",33,"Narayani","Bara","Male2011",2864
"11160",33,"Narayani","Bara","Male2011",5385
"11161",33,"Narayani","Bara","Male2011",3545
"11162",32,"Narayani","Rautahat","Male2011",2310
"11163",33,"Narayani","Bara","Male2011",4664
"11164",13,"Sagarmatha","Khotang","Male2011",1113
"11165",33,"Narayani","Bara","Male2011",2622
"11166",33,"Narayani","Bara","Male2011",2580
"11167",13,"Sagarmatha","Khotang","Male2011",1047
"11168",19,"Janakpur","Sarlahi","Male2011",2387
"11169",33,"Narayani","Bara","Male2011",3261
"11170",17,"Janakpur","Dhanusa","Male2011",1544
"11171",17,"Janakpur","Dhanusa","Male2011",4450
"11172",33,"Narayani","Bara","Male2011",2131
"11173",33,"Narayani","Bara","Male2011",1961
"11174",33,"Narayani","Bara","Male2011",2716
"11175",33,"Narayani","Bara","Male2011",2023
"11176",26,"Bagmati","Bhaktapur","Male2011",3908
"11177",33,"Narayani","Bara","Male2011",3581
"11178",33,"Narayani","Bara","Male2011",2433
"11179",33,"Narayani","Bara","Male2011",5095
"11180",10,"Koshi","Bhojpur","Male2011",1178
"11181",33,"Narayani","Bara","Male2011",3720
"11182",10,"Koshi","Bhojpur","Male2011",1287
"11183",10,"Koshi","Bhojpur","Male2011",1300
"11184",13,"Sagarmatha","Khotang","Male2011",1582
"11185",33,"Narayani","Bara","Male2011",1784
"11186",10,"Koshi","Bhojpur","Male2011",1370
"11187",10,"Koshi","Bhojpur","Male2011",2471
"11188",13,"Sagarmatha","Khotang","Male2011",1049
"11189",33,"Narayani","Bara","Male2011",2569
"11190",10,"Koshi","Bhojpur","Male2011",1578
"11191",33,"Narayani","Bara","Male2011",2548
"11192",58,"Bheri","Bardiya","Male2011",3575
"11193",58,"Bheri","Bardiya","Male2011",8952
"11194",58,"Bheri","Bardiya","Male2011",11195
"11195",58,"Bheri","Bardiya","Male2011",27972
"11196",58,"Bheri","Bardiya","Male2011",6416
"11197",58,"Bheri","Bardiya","Male2011",4110
"11198",58,"Bheri","Bardiya","Male2011",9903
"11199",10,"Koshi","Bhojpur","Male2011",936
"11200",58,"Bheri","Bardiya","Male2011",4827
"11201",58,"Bheri","Bardiya","Male2011",3234
"11202",58,"Bheri","Bardiya","Male2011",5073
"11203",58,"Bheri","Bardiya","Male2011",5455
"11204",58,"Bheri","Bardiya","Male2011",3020
"11205",13,"Sagarmatha","Khotang","Male2011",894
"11206",58,"Bheri","Bardiya","Male2011",4538
"11207",13,"Sagarmatha","Khotang","Male2011",992
"11208",58,"Bheri","Bardiya","Male2011",2777
"11209",35,"Narayani","Chitawan","Male2011",1791
"11210",35,"Narayani","Chitawan","Male2011",7104
"11211",35,"Narayani","Chitawan","Male2011",7412
"11212",35,"Narayani","Chitawan","Male2011",22173
"11213",58,"Bheri","Bardiya","Male2011",3227
"11214",58,"Bheri","Bardiya","Male2011",7004
"11215",58,"Bheri","Bardiya","Male2011",4127
"11216",35,"Narayani","Chitawan","Male2011",4597
"11217",35,"Narayani","Chitawan","Male2011",0
"11218",19,"Janakpur","Sarlahi","Male2011",2878
"11219",58,"Bheri","Bardiya","Male2011",6953
"11220",35,"Narayani","Chitawan","Male2011",7752
"11221",19,"Janakpur","Sarlahi","Male2011",2143
"11222",58,"Bheri","Bardiya","Male2011",6270
"11223",35,"Narayani","Chitawan","Male2011",4856
"11224",35,"Narayani","Chitawan","Male2011",71175
"11225",35,"Narayani","Chitawan","Male2011",2460
"11226",35,"Narayani","Chitawan","Male2011",2304
"11227",58,"Bheri","Bardiya","Male2011",8115
"11228",35,"Narayani","Chitawan","Male2011",4836
"11229",35,"Narayani","Chitawan","Male2011",6626
"11230",35,"Narayani","Chitawan","Male2011",2818
"11231",73,"Mahakali","Dadeldhura","Male2011",2716
"11232",73,"Mahakali","Dadeldhura","Male2011",6436
"11233",58,"Bheri","Bardiya","Male2011",4753
"11234",73,"Mahakali","Dadeldhura","Male2011",1733
"11235",73,"Mahakali","Dadeldhura","Male2011",6446
"11236",73,"Mahakali","Dadeldhura","Male2011",10003
"11237",73,"Mahakali","Dadeldhura","Male2011",1573
"11238",73,"Mahakali","Dadeldhura","Male2011",2279
"11239",73,"Mahakali","Dadeldhura","Male2011",3274
"11240",73,"Mahakali","Dadeldhura","Male2011",962
"11241",73,"Mahakali","Dadeldhura","Male2011",2500
"11242",73,"Mahakali","Dadeldhura","Male2011",10358
"11243",73,"Mahakali","Dadeldhura","Male2011",1956
"11244",73,"Mahakali","Dadeldhura","Male2011",1251
"11245",58,"Bheri","Bardiya","Male2011",3994
"11246",73,"Mahakali","Dadeldhura","Male2011",2786
"11247",73,"Mahakali","Dadeldhura","Male2011",1485
"11248",58,"Bheri","Bardiya","Male2011",3415
"11249",58,"Bheri","Bardiya","Male2011",6188
"11250",58,"Bheri","Bardiya","Male2011",8571
"11251",73,"Mahakali","Dadeldhura","Male2011",2021
"11252",73,"Mahakali","Dadeldhura","Male2011",1970
"11253",73,"Mahakali","Dadeldhura","Male2011",1466
"11254",73,"Mahakali","Dadeldhura","Male2011",1407
"11255",73,"Mahakali","Dadeldhura","Male2011",1130
"11256",73,"Mahakali","Dadeldhura","Male2011",1765
"11257",58,"Bheri","Bardiya","Male2011",4857
"11258",58,"Bheri","Bardiya","Male2011",0
"11259",58,"Bheri","Bardiya","Male2011",7447
"11260",26,"Bagmati","Bhaktapur","Male2011",2198
"11261",26,"Bagmati","Bhaktapur","Male2011",7977
"11262",60,"Bheri","Dailekh","Male2011",981
"11263",26,"Bagmati","Bhaktapur","Male2011",41081
"11264",6,"Koshi","Sunsari","Male2011",2581
"11265",26,"Bagmati","Bhaktapur","Male2011",2985
"11266",26,"Bagmati","Bhaktapur","Male2011",3851
"11267",26,"Bagmati","Bhaktapur","Male2011",2758
"11268",26,"Bagmati","Bhaktapur","Male2011",5859
"11269",26,"Bagmati","Bhaktapur","Male2011",5321
"11270",60,"Bheri","Dailekh","Male2011",1543
"11271",26,"Bagmati","Bhaktapur","Male2011",2735
"11272",60,"Bheri","Dailekh","Male2011",2498
"11273",26,"Bagmati","Bhaktapur","Male2011",9698
"11274",56,"Rapti","Dang","Male2011",9874
"11275",56,"Rapti","Dang","Male2011",4382
"11276",56,"Rapti","Dang","Male2011",4993
"11277",56,"Rapti","Dang","Male2011",5959
"11278",1,"Mechi","Taplejung","Male2011",1552
"11279",26,"Bagmati","Bhaktapur","Male2011",42723
"11280",56,"Rapti","Dang","Male2011",6066
"11281",56,"Rapti","Dang","Male2011",6308
"11282",56,"Rapti","Dang","Male2011",10236
"11283",56,"Rapti","Dang","Male2011",2691
"11284",56,"Rapti","Dang","Male2011",6926
"11285",56,"Rapti","Dang","Male2011",7601
"11286",26,"Bagmati","Bhaktapur","Male2011",2703
"11287",56,"Rapti","Dang","Male2011",3690
"11288",56,"Rapti","Dang","Male2011",4051
"11289",56,"Rapti","Dang","Male2011",2522
"11290",56,"Rapti","Dang","Male2011",8839
"11291",56,"Rapti","Dang","Male2011",6842
"11292",56,"Rapti","Dang","Male2011",3129
"11293",56,"Rapti","Dang","Male2011",6453
"11294",56,"Rapti","Dang","Male2011",5547
"11295",56,"Rapti","Dang","Male2011",6571
"11296",56,"Rapti","Dang","Male2011",1974
"11297",56,"Rapti","Dang","Male2011",30110
"11298",56,"Rapti","Dang","Male2011",3535
"11299",56,"Rapti","Dang","Male2011",3189
"11300",56,"Rapti","Dang","Male2011",8448
"11301",56,"Rapti","Dang","Male2011",5259
"11302",26,"Bagmati","Bhaktapur","Male2011",4862
"11303",56,"Rapti","Dang","Male2011",5409
"11304",56,"Rapti","Dang","Male2011",5541
"11305",75,"Mahakali","Darchula","Male2011",259
"11306",75,"Mahakali","Darchula","Male2011",2330
"11307",1,"Mechi","Taplejung","Male2011",367
"11308",26,"Bagmati","Bhaktapur","Male2011",3397
"11309",26,"Bagmati","Bhaktapur","Male2011",2723
"11310",26,"Bagmati","Bhaktapur","Male2011",2609
"11311",10,"Koshi","Bhojpur","Male2011",1912
"11312",10,"Koshi","Bhojpur","Male2011",1224
"11313",10,"Koshi","Bhojpur","Male2011",2144
"11314",10,"Koshi","Bhojpur","Male2011",1769
"11315",10,"Koshi","Bhojpur","Male2011",1056
"11316",10,"Koshi","Bhojpur","Male2011",1329
"11317",10,"Koshi","Bhojpur","Male2011",728
"11318",10,"Koshi","Bhojpur","Male2011",1235
"11319",10,"Koshi","Bhojpur","Male2011",743
"11320",10,"Koshi","Bhojpur","Male2011",754
"11321",10,"Koshi","Bhojpur","Male2011",1041
"11322",10,"Koshi","Bhojpur","Male2011",539
"11323",10,"Koshi","Bhojpur","Male2011",1225
"11324",10,"Koshi","Bhojpur","Male2011",1465
"11325",10,"Koshi","Bhojpur","Male2011",1153
"11326",10,"Koshi","Bhojpur","Male2011",1145
"11327",10,"Koshi","Bhojpur","Male2011",3524
"11328",10,"Koshi","Bhojpur","Male2011",894
"11329",10,"Koshi","Bhojpur","Male2011",782
"11330",10,"Koshi","Bhojpur","Male2011",818
"11331",10,"Koshi","Bhojpur","Male2011",1378
"11332",10,"Koshi","Bhojpur","Male2011",1127
"11333",10,"Koshi","Bhojpur","Male2011",1341
"11334",10,"Koshi","Bhojpur","Male2011",1180
"11335",10,"Koshi","Bhojpur","Male2011",1942
"11336",10,"Koshi","Bhojpur","Male2011",870
"11337",10,"Koshi","Bhojpur","Male2011",1769
"11338",10,"Koshi","Bhojpur","Male2011",1351
"11339",10,"Koshi","Bhojpur","Male2011",1200
"11340",10,"Koshi","Bhojpur","Male2011",982
"11341",10,"Koshi","Bhojpur","Male2011",1818
"11342",10,"Koshi","Bhojpur","Male2011",1649
"11343",10,"Koshi","Bhojpur","Male2011",1186
"11344",10,"Koshi","Bhojpur","Male2011",1496
"11345",10,"Koshi","Bhojpur","Male2011",832
"11346",10,"Koshi","Bhojpur","Male2011",659
"11347",10,"Koshi","Bhojpur","Male2011",1098
"11348",10,"Koshi","Bhojpur","Male2011",2300
"11349",10,"Koshi","Bhojpur","Male2011",2611
"11350",10,"Koshi","Bhojpur","Male2011",1564
"11351",10,"Koshi","Bhojpur","Male2011",1079
"11352",10,"Koshi","Bhojpur","Male2011",1115
"11353",10,"Koshi","Bhojpur","Male2011",967
"11354",13,"Sagarmatha","Khotang","Male2011",906
"11355",10,"Koshi","Bhojpur","Male2011",877
"11356",10,"Koshi","Bhojpur","Male2011",1165
"11357",10,"Koshi","Bhojpur","Male2011",508
"11358",10,"Koshi","Bhojpur","Male2011",1512
"11359",10,"Koshi","Bhojpur","Male2011",2447
"11360",10,"Koshi","Bhojpur","Male2011",1701
"11361",10,"Koshi","Bhojpur","Male2011",1018
"11362",10,"Koshi","Bhojpur","Male2011",1187
"11363",10,"Koshi","Bhojpur","Male2011",1882
"11364",10,"Koshi","Bhojpur","Male2011",1255
"11365",10,"Koshi","Bhojpur","Male2011",1198
"11366",10,"Koshi","Bhojpur","Male2011",1706
"11367",10,"Koshi","Bhojpur","Male2011",1299
"11368",35,"Narayani","Chitawan","Male2011",3296
"11369",35,"Narayani","Chitawan","Male2011",5696
"11370",35,"Narayani","Chitawan","Male2011",5187
"11371",35,"Narayani","Chitawan","Male2011",1891
"11372",35,"Narayani","Chitawan","Male2011",3421
"11373",35,"Narayani","Chitawan","Male2011",10155
"11374",35,"Narayani","Chitawan","Male2011",3758
"11375",35,"Narayani","Chitawan","Male2011",2937
"11376",35,"Narayani","Chitawan","Male2011",2583
"11377",75,"Mahakali","Darchula","Male2011",1159
"11378",35,"Narayani","Chitawan","Male2011",8970
"11379",35,"Narayani","Chitawan","Male2011",6341
"11380",75,"Mahakali","Darchula","Male2011",4343
"11381",75,"Mahakali","Darchula","Male2011",1573
"11382",75,"Mahakali","Darchula","Male2011",2056
"11383",75,"Mahakali","Darchula","Male2011",1273
"11384",35,"Narayani","Chitawan","Male2011",5282
"11385",35,"Narayani","Chitawan","Male2011",3693
"11386",35,"Narayani","Chitawan","Male2011",3045
"11387",35,"Narayani","Chitawan","Male2011",5387
"11388",35,"Narayani","Chitawan","Male2011",7529
"11389",35,"Narayani","Chitawan","Male2011",6909
"11390",35,"Narayani","Chitawan","Male2011",3787
"11391",35,"Narayani","Chitawan","Male2011",4061
"11392",75,"Mahakali","Darchula","Male2011",2259
"11393",75,"Mahakali","Darchula","Male2011",574
"11394",75,"Mahakali","Darchula","Male2011",1189
"11395",75,"Mahakali","Darchula","Male2011",2064
"11396",35,"Narayani","Chitawan","Male2011",6553
"11397",75,"Mahakali","Darchula","Male2011",1658
"11398",35,"Narayani","Chitawan","Male2011",6829
"11399",35,"Narayani","Chitawan","Male2011",5217
"11400",35,"Narayani","Chitawan","Male2011",4410
"11401",35,"Narayani","Chitawan","Male2011",2860
"11402",35,"Narayani","Chitawan","Male2011",4914
"11403",60,"Bheri","Dailekh","Male2011",1079
"11404",17,"Janakpur","Dhanusa","Male2011",2226
"11405",60,"Bheri","Dailekh","Male2011",3863
"11406",60,"Bheri","Dailekh","Male2011",9866
"11407",60,"Bheri","Dailekh","Male2011",2916
"11408",17,"Janakpur","Dhanusa","Male2011",2278
"11409",60,"Bheri","Dailekh","Male2011",3298
"11410",60,"Bheri","Dailekh","Male2011",5889
"11411",60,"Bheri","Dailekh","Male2011",1316
"11412",60,"Bheri","Dailekh","Male2011",2385
"11413",60,"Bheri","Dailekh","Male2011",1729
"11414",60,"Bheri","Dailekh","Male2011",2148
"11415",60,"Bheri","Dailekh","Male2011",852
"11416",17,"Janakpur","Dhanusa","Male2011",1407
"11417",60,"Bheri","Dailekh","Male2011",2535
"11418",60,"Bheri","Dailekh","Male2011",2987
"11419",60,"Bheri","Dailekh","Male2011",2853
"11420",60,"Bheri","Dailekh","Male2011",2428
"11421",22,"Janakpur","Dolakha","Male2011",2063
"11422",60,"Bheri","Dailekh","Male2011",2352
"11423",60,"Bheri","Dailekh","Male2011",3125
"11424",60,"Bheri","Dailekh","Male2011",2591
"11425",15,"Sagarmatha","Saptari","Male2011",2796
"11426",60,"Bheri","Dailekh","Male2011",1279
"11427",60,"Bheri","Dailekh","Male2011",2050
"11428",60,"Bheri","Dailekh","Male2011",1370
"11429",60,"Bheri","Dailekh","Male2011",1662
"11430",15,"Sagarmatha","Saptari","Male2011",3770
"11431",60,"Bheri","Dailekh","Male2011",2039
"11432",60,"Bheri","Dailekh","Male2011",1249
"11433",60,"Bheri","Dailekh","Male2011",1177
"11434",60,"Bheri","Dailekh","Male2011",1362
"11435",60,"Bheri","Dailekh","Male2011",2594
"11436",60,"Bheri","Dailekh","Male2011",2966
"11437",60,"Bheri","Dailekh","Male2011",1552
"11438",13,"Sagarmatha","Khotang","Male2011",1407
"11439",60,"Bheri","Dailekh","Male2011",1584
"11440",60,"Bheri","Dailekh","Male2011",1344
"11441",60,"Bheri","Dailekh","Male2011",2065
"11442",13,"Sagarmatha","Khotang","Male2011",418
"11443",60,"Bheri","Dailekh","Male2011",1412
"11444",60,"Bheri","Dailekh","Male2011",3067
"11445",60,"Bheri","Dailekh","Male2011",3308
"11446",13,"Sagarmatha","Khotang","Male2011",1057
"11447",60,"Bheri","Dailekh","Male2011",2054
"11448",60,"Bheri","Dailekh","Male2011",1859
"11449",60,"Bheri","Dailekh","Male2011",2331
"11450",60,"Bheri","Dailekh","Male2011",1165
"11451",60,"Bheri","Dailekh","Male2011",1736
"11452",60,"Bheri","Dailekh","Male2011",1813
"11453",60,"Bheri","Dailekh","Male2011",1211
"11454",60,"Bheri","Dailekh","Male2011",2546
"11455",60,"Bheri","Dailekh","Male2011",2637
"11456",60,"Bheri","Dailekh","Male2011",1232
"11457",60,"Bheri","Dailekh","Male2011",1898
"11458",60,"Bheri","Dailekh","Male2011",2405
"11459",60,"Bheri","Dailekh","Male2011",1883
"11460",60,"Bheri","Dailekh","Male2011",1303
"11461",60,"Bheri","Dailekh","Male2011",1343
"11462",60,"Bheri","Dailekh","Male2011",2608
"11463",60,"Bheri","Dailekh","Male2011",1452
"11464",60,"Bheri","Dailekh","Male2011",3311
"11465",56,"Rapti","Dang","Male2011",3678
"11466",56,"Rapti","Dang","Male2011",6596
"11467",56,"Rapti","Dang","Male2011",3077
"11468",56,"Rapti","Dang","Male2011",5393
"11469",56,"Rapti","Dang","Male2011",5366
"11470",56,"Rapti","Dang","Male2011",7331
"11471",56,"Rapti","Dang","Male2011",2411
"11472",56,"Rapti","Dang","Male2011",4607
"11473",56,"Rapti","Dang","Male2011",4018
"11474",56,"Rapti","Dang","Male2011",6023
"11475",56,"Rapti","Dang","Male2011",2975
"11476",56,"Rapti","Dang","Male2011",4383
"11477",56,"Rapti","Dang","Male2011",399
"11478",56,"Rapti","Dang","Male2011",24689
"11479",75,"Mahakali","Darchula","Male2011",1361
"11480",75,"Mahakali","Darchula","Male2011",924
"11481",75,"Mahakali","Darchula","Male2011",1168
"11482",75,"Mahakali","Darchula","Male2011",2112
"11483",75,"Mahakali","Darchula","Male2011",809
"11484",75,"Mahakali","Darchula","Male2011",1308
"11485",75,"Mahakali","Darchula","Male2011",2002
"11486",75,"Mahakali","Darchula","Male2011",1411
"11487",75,"Mahakali","Darchula","Male2011",1367
"11488",75,"Mahakali","Darchula","Male2011",1133
"11489",75,"Mahakali","Darchula","Male2011",1422
"11490",75,"Mahakali","Darchula","Male2011",1626
"11491",75,"Mahakali","Darchula","Male2011",1831
"11492",75,"Mahakali","Darchula","Male2011",1112
"11493",75,"Mahakali","Darchula","Male2011",2225
"11494",75,"Mahakali","Darchula","Male2011",2313
"11495",75,"Mahakali","Darchula","Male2011",1191
"11496",75,"Mahakali","Darchula","Male2011",751
"11497",75,"Mahakali","Darchula","Male2011",2122
"11498",75,"Mahakali","Darchula","Male2011",1389
"11499",15,"Sagarmatha","Saptari","Male2011",2115
"11500",75,"Mahakali","Darchula","Male2011",1967
"11501",75,"Mahakali","Darchula","Male2011",807
"11502",75,"Mahakali","Darchula","Male2011",1340
"11503",22,"Janakpur","Dolakha","Male2011",864
"11504",75,"Mahakali","Darchula","Male2011",871
"11505",75,"Mahakali","Darchula","Male2011",946
"11506",75,"Mahakali","Darchula","Male2011",2010
"11507",22,"Janakpur","Dolakha","Male2011",972
"11508",75,"Mahakali","Darchula","Male2011",1215
"11509",15,"Sagarmatha","Saptari","Male2011",2590
"11510",75,"Mahakali","Darchula","Male2011",1753
"11511",30,"Bagmati","Dhading","Male2011",3842
"11512",30,"Bagmati","Dhading","Male2011",2431
"11513",22,"Janakpur","Dolakha","Male2011",1182
"11514",30,"Bagmati","Dhading","Male2011",1772
"11515",30,"Bagmati","Dhading","Male2011",3548
"11516",22,"Janakpur","Dolakha","Male2011",1266
"11517",30,"Bagmati","Dhading","Male2011",2152
"11518",30,"Bagmati","Dhading","Male2011",4968
"11519",30,"Bagmati","Dhading","Male2011",2135
"11520",22,"Janakpur","Dolakha","Male2011",1035
"11521",30,"Bagmati","Dhading","Male2011",3024
"11522",30,"Bagmati","Dhading","Male2011",4059
"11523",30,"Bagmati","Dhading","Male2011",2559
"11524",30,"Bagmati","Dhading","Male2011",2412
"11525",30,"Bagmati","Dhading","Male2011",3223
"11526",30,"Bagmati","Dhading","Male2011",1944
"11527",30,"Bagmati","Dhading","Male2011",5415
"11528",30,"Bagmati","Dhading","Male2011",3416
"11529",30,"Bagmati","Dhading","Male2011",4110
"11530",30,"Bagmati","Dhading","Male2011",1590
"11531",50,"Lumbini","Kapilbastu","Male2011",2036
"11532",30,"Bagmati","Dhading","Male2011",2655
"11533",50,"Lumbini","Kapilbastu","Male2011",5435
"11534",30,"Bagmati","Dhading","Male2011",2113
"11535",32,"Narayani","Rautahat","Male2011",3088
"11536",30,"Bagmati","Dhading","Male2011",3539
"11537",30,"Bagmati","Dhading","Male2011",1019
"11538",30,"Bagmati","Dhading","Male2011",1512
"11539",50,"Lumbini","Kapilbastu","Male2011",2172
"11540",50,"Lumbini","Kapilbastu","Male2011",3873
"11541",30,"Bagmati","Dhading","Male2011",1347
"11542",15,"Sagarmatha","Saptari","Male2011",2244
"11543",30,"Bagmati","Dhading","Male2011",2496
"11544",30,"Bagmati","Dhading","Male2011",3674
"11545",30,"Bagmati","Dhading","Male2011",7203
"11546",34,"Narayani","Parsa","Male2011",1720
"11547",30,"Bagmati","Dhading","Male2011",9406
