ID;Date;Respondent Organisation;Respondent position;Gender;District; compliance to quarantine restrictions;stigma;food and water in quarantine;trust in authorities;Trusting the Information;burial teams;safety and acceptance;access to health care;gender equality;surveillance teams;help lines;Ebola Response Making Progress;main reason people do not respect quarantine restrictions;main reason for non-compliance;main reason for compliance;complacency colleagues;complacency people;valued and appreciated;removal of checkpoints making fight against Ebola more difficult;removal of checkpoints makes...;welcomed in communities;people confident seeking medical help for non-Ebola illnesses;gender based violence (1-5);gender based violence (Y/N);Follow up to GBV;emotional stress;What is the highest stress factor?;corruption;communication activities ;feedback influencing oganization's actions;what else can be done to fight Ebola? (choose 3 options);;;;
GT_EbolaWorkersR4_181;04.01.2015;Plan Int'I;Staff;Female;Kono;4;2;4;;5;4;4;4;5;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_188;04.01.2015;Plan Int'I;Staff;Male;Bombali;2;4;2;;3;3;3;3;3;2;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_189;04.01.2015;Plan Int'I;Staff;Male;Port loko;2;4;3;;3;2;3;2;2;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_190;04.01.2015;Plan Int'I;Staff;Male;Port loko;2;4;2;;2;3;2;3;3;3;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_191;04.01.2015;Plan Int'I;Staff;Female;Port loko;2;4;3;;3;2;3;2;3;2;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_192;04.01.2015;Plan Int'I;Staff;Female;Port loko;2;5;2;;2;3;3;3;3;2;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_193;04.01.2015;Plan Int'I;Staff;Male;Bombali;3;4;2;;3;3;3;2;3;3;2;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_194;04.01.2015;Plan Int'I;Staff;Male;Bombali;2;4;3;;2;2;3;3;3;2;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_195;04.01.2015;Plan Int'I;Staff;Female;Kenema;5;1;5;;4;4;5;4;5;4;5;5;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_196;04.01.2015;Plan Int'I;Staff;Male;Koinadugu;5;1;5;;5;4;4;5;5;4;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_197;04.01.2015;Plan Int'I;Staff;Male;Bombali;2;4;3;;3;2;3;2;3;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_205;04.01.2015;Plan Int'I;Staff;Male;Western Area Urban;3;4;3;;3;2;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_209;04.01.2015;Plan Int'I;Staff;Male;Bombali;3;4;3;;3;3;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_214;04.01.2015;Plan Int'I;Staff;Male;Moyamba;5;1;5;;4;5;5;4;4;5;4;5;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_218;04.01.2015;Plan Int'I;Staff;Female;Western Area Urban;3;4;3;;3;2;2;3;3;3;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_220;04.01.2015;Plan Int'I;Staff;Male;Port loko;2;5;3;;3;3;3;3;3;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_1;04.01.2015;Save the Children Int'l;C.P Program Officer;Female;Kailahun;4;1;4;;4;5;5;3;4;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_3;04.01.2015;Save the Children Int'l;Driver;Male;Pujehun;5;2;4;;5;5;5;3;5;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_4;04.01.2015;Save the Children Int'l;Health Prog. Officer;Male;Kailahun;4;1;5;;4;5;4;2;5;5;4;5;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_5;04.01.2015;Save the Children Int'l;Driver;Male;Kailahun;5;2;4;;5;4;5;1;5;5;4;5;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_7;04.01.2015;Save the Children Int'l;C.P Program Officer;Male;Pujehun;5;1;5;;4;5;5;2;5;5;4;5;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_9;04.01.2015;Save the Children Int'l;Edu. Program Off;Male;Kailahun;5;1;4;;5;5;4;4;4;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_10;04.01.2015;Save the Children Int'l;EPM;Male;Pujehun;4;2;5;;4;5;5;3;5;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_96;04.01.2015;Save the Children Int'l;Staff;Male;Pujehun;4;1;4;;5;4;4;4;5;4;5;5;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_131;04.01.2015;Save the Children Int'l;Driver;Male;Kailahun;5;1;4;;5;4;4;5;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_265;04.01.2015;Save the Children Int'l;Staff;Male;Western Area Urban;3;4;3;;2;3;3;3;2;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_266;04.01.2015;Save the Children Int'l;Staff;Female;Western Area Urban;2;4;3;;3;3;3;3;3;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_267;04.01.2015;Save the Children Int'l;Staff;Male;Western Area Urban;3;5;3;;2;3;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_268;04.01.2015;Save the Children Int'l;Staff;Male;Western Area Urban;3;4;2;;3;3;3;3;2;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_273;04.01.2015;SLRC;Staff;Male;Pujehun;4;1;5;;4;4;5;4;5;4;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_271;04.01.2015;SLYEO;Staff;Female;Pujehun;5;1;4;;4;5;5;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_244;04.01.2015;Well body Alliance;Staff;Male;Kono;4;1;4;;5;4;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_245;04.01.2015;Well body Alliance;Staff;Male;Kono;5;1;5;;4;4;5;4;4;5;4;5;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_246;04.01.2015;Well body Alliance;Staff;Male;Kono;4;1;4;;4;5;4;4;5;4;5;5;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_247;04.01.2015;Well body Alliance;Staff;Male;Kono;5;1;4;;5;4;5;4;5;4;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_248;04.01.2015;Well body Alliance;Staff;Male;Kono;5;2;4;;5;4;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_249;04.01.2015;Well body Alliance;Staff;Male;Kono;4;1;5;;4;5;5;4;5;4;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_250;04.01.2015;Well body Alliance;Staff;Female;Kono;5;1;5;;4;4;4;5;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_251;04.01.2015;Well body Alliance;Staff;Male;Kono;4;1;5;;4;4;4;5;4;4;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_252;04.01.2015;Well body Alliance;Staff;Male;Kono;5;1;5;;4;4;4;4;5;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_253;04.01.2015;Well body Alliance;Staff;Female;Kono;5;1;4;;4;4;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_254;04.01.2015;Well body Alliance;Staff;Female;Kono;4;1;5;;5;4;4;4;5;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_255;04.01.2015;Well body Alliance;Staff;Male;Kono;5;1;5;;4;4;4;4;5;4;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_256;04.01.2015;Well body Alliance;Staff;Female;Kono;5;1;4;;4;5;4;5;5;4;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_257;04.01.2015;Well body Alliance;Staff;Female;Kono;4;1;4;;5;4;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_258;04.01.2015;Well body Alliance;Staff;Male;Kono;4;1;5;;4;4;5;5;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_259;04.01.2015;Well body Alliance;Staff;Male;Kono;5;1;4;;4;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_260;04.01.2015;Well body Alliance;Staff;Male;Kono;4;1;4;;5;4;4;4;5;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_261;04.01.2015;Well body Alliance;Staff;Male;Kono;5;1;4;;4;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_262;04.01.2015;Well body Alliance;Staff;Male;Kono;5;1;4;;5;5;4;5;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_263;04.01.2015;Well body Alliance;Staff;Male;Kono;4;2;5;;5;4;4;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_264;04.01.2015;Well body Alliance;Staff;Male;Kono;5;1;5;;4;4;4;4;4;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_275;04.01.2015;Wold Hpoe Int'l;Staff;Female;Bombali;3;4;3;;2;3;3;3;3;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR4_276;04.01.2015;Wold Hpoe Int'l;Staff;Female;Bombali;2;5;3;;3;3;3;3;3;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_30;18.01.2015;AADC;Staff;Male;Western Area Urban;3;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_33;18.01.2015;BRAC-SL;Staff;Female;Pujehun;4;4;5;;5;5;5;3;5;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_8;18.01.2015;Child Fund;Volunteer;Male;Bombali;2;2;3;;3;5;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_11;18.01.2015;Child Fund;Volunteer;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_12;18.01.2015;Child Fund;Volunteer;Male;Bombali;2;2;4;;3;4;4;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_13;18.01.2015;Child Fund;Volunteer;Male;Bombali;3;2;3;;3;4;3;3;3;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_14;18.01.2015;Child Fund;Volunteer;Male;Bombali;3;2;3;;3;3;3;4;3;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_15;18.01.2015;Child Fund;Volunteer;Male;Bombali;3;3;4;;3;3;3;4;5;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_16;18.01.2015;Child Fund;Social worker;Male;Port Loko;3;3;3;;3;4;3;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_17;18.01.2015;Child Fund;Manager;Female;Western Area Urban;3;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_18;18.01.2015;Child Fund;Proj. Officer;Male;Kono;3;4;4;;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_19;18.01.2015;Child Fund;Social worker;Male;Bombali;3;3;3;;3;3;3;3;3;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_20;18.01.2015;Child Fund;Finance Officer;Male;Kailahun;5;5;5;;5;5;5;5;5;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_21;18.01.2015;Child Fund;Area Manager;Male;Kailahun;5;4;5;;5;5;5;5;5;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_22;18.01.2015;Child Fund;Social worker;Male;Kailahun;5;5;5;;5;5;5;5;5;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_23;18.01.2015;Child Fund;Volunteer;Male;Bombali;3;2;3;;3;3;3;3;3;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_24;18.01.2015;Child Fund;Volunteer;Male;Bombali;3;2;3;;3;3;3;3;3;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_25;18.01.2015;Child Fund;Volunteer;Male;Bombali;3;2;3;;3;3;3;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_38;18.01.2015;Child Fund;Teacher;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_39;18.01.2015;Child Fund;Nurse;Female;Bombali;2;3;3;;3;4;3;3;4;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_40;18.01.2015;Child Fund;Nurse;Female;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_41;18.01.2015;Child Fund;Nurse;Female;Bombali;2;5;3;;4;4;3;3;3;5;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_42;18.01.2015;Child Fund;Nurse;Female;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_43;18.01.2015;Child Fund;Care Giver;Female;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_44;18.01.2015;Child Fund;Care Giver;Female;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_45;18.01.2015;Child Fund;Care Giver;Female;Bombali;2;4;3;;3;4;3;3;4;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_46;18.01.2015;Child Fund;Care Giver;Female;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_47;18.01.2015;Child Fund;Care Giver;Female;Bombali;2;3;3;;3;4;3;3;3;5;5;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_48;18.01.2015;Child Fund;Care Giver;Female;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_49;18.01.2015;Child Fund;Center Manager;Female;Port Loko;3;2;3;;3;3;3;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_50;18.01.2015;Child Fund;Teacher;Male;Port Loko;3;2;3;;3;3;3;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_51;18.01.2015;Child Fund;Nurse;Female;Port Loko;2;2;3;;3;3;3;3;3;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_52;18.01.2015;Child Fund;Care Giver;Female;Port Loko;3;2;3;;3;3;3;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_53;18.01.2015;Child Fund;Care Giver;Female;Port Loko;3;2;3;;3;3;3;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_54;18.01.2015;Child Fund;Care Giver;Female;Port Loko;3;2;3;;3;3;3;3;4;4;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_55;18.01.2015;Child Fund;Care Giver;Female;Port Loko;3;2;3;;3;3;3;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_56;18.01.2015;Child Fund;Volunteer;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_57;18.01.2015;Child Fund;Volunteer;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_78;18.01.2015;Child Fund;Staff;Male;Western Area Urban;3;4;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_79;18.01.2015;Child Fund;Staff;Female;Western Area Urban;3;3;3;;4;4;3;2;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_80;18.01.2015;Child Fund;Staff;Male;Western Area Urban;3;3;3;;4;4;3;3;3;3;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_81;18.01.2015;Child Fund;Staff;Male;Western Area Urban;3;3;3;;4;4;3;3;3;3;3;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_82;18.01.2015;Child Fund;Staff;Male;Bo;4;5;4;;4;5;4;4;4;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_83;18.01.2015;Child Fund;Staff;Male;Moyamba;4;5;4;;5;5;5;4;4;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_122;18.01.2015;Child Fund;Logistics Officer;Male;Pujehun;5;4;5;;5;5;5;3;5;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_123;18.01.2015;Child Fund;Program Officer;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_124;18.01.2015;Child Fund;Project Officer;Male;Bo;4;5;4;;4;5;4;4;4;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_125;18.01.2015;Child Fund;Training Coordinator;Male;Bo;4;5;4;;4;5;4;4;4;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_134;18.01.2015;Child Fund;Monitor;Male;Western Area Rural;3;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_135;18.01.2015;Child Fund;Warehouse Officer;Female;Western Area Rural;3;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_136;18.01.2015;Child Fund;Asst M&E Officer;Male;Western Area Urban;3;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_137;18.01.2015;Child Fund;Technical Officer;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_138;18.01.2015;Child Fund;Area Manager;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_139;18.01.2015;Child Fund;Project Assistant;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_140;18.01.2015;Child Fund;Care Giver;Female;Port loko;3;2;3;;3;3;3;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_141;18.01.2015;Child Fund;Care Giver;Female;Port loko;3;2;3;;3;3;3;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_142;18.01.2015;Child Fund;Care Giver;Female;Port Loko;3;2;3;;3;3;3;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_143;18.01.2015;Child Fund;Volunteer;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_144;18.01.2015;Child Fund;Volunteer;Female;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_159;18.01.2015;Child Fund;Proj. Coordinator;Female;Bo;4;5;4;;4;5;4;4;4;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_160;18.01.2015;Child Fund;Dist. Supervisor;Male;Moyamba;4;5;4;;5;5;5;4;4;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_161;18.01.2015;Child Fund;BCC. Agent;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_176;18.01.2015;Child Fund;Cmm mobilizer;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_177;18.01.2015;Child Fund;Cmm mobilizer;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_178;18.01.2015;Child Fund;Cmm mobilizer;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_179;18.01.2015;Child Fund;Cmm mobilizer;Female;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_187;18.01.2015;Child Fund;Staff;Female;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_188;18.01.2015;Child Fund;Volunteer;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_190;18.01.2015;Child Fund;Technical Officer;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_191;18.01.2015;Child Fund;Community Mobilizer;Female;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_192;18.01.2015;Child Fund;Community Mobilizer;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_193;18.01.2015;Child Fund;Community Mobilizer;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_196;18.01.2015;Child Fund;Staff;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_197;18.01.2015;Child Fund;Staff;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_198;18.01.2015;Child Fund;Staff;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_215;18.01.2015;Child Fund;Volunteer;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_216;18.01.2015;Child Fund;Volunteer;Female;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_217;18.01.2015;Child Fund;Volunteer;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_218;18.01.2015;Child Fund;Volunteer;Male;Kailahun;5;5;4;;5;4;5;4;5;4;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_219;18.01.2015;Child Fund;Volunteer;Male;Bo;4;5;4;;4;5;4;4;4;5;5;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_220;18.01.2015;Child Fund;BCC. Agent;Male;Koinadugu;5;5;5;;5;5;5;4;4;5;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_231;18.01.2015;Child Fund;Staff;Male;Port loko;3;2;3;;3;3;3;3;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_232;18.01.2015;Child Fund;Staff;Male;Western Area Urban;3;3;2;;4;4;3;3;2;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_233;18.01.2015;Child Fund;Staff;Female;Western Area Urban;2;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_234;18.01.2015;Child Fund;Staff;Male;Western Area Urban;3;3;2;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_235;18.01.2015;Child Fund;Staff;Male;Western Area Urban;2;3;3;;4;4;3;2;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_236;18.01.2015;Child Fund;Staff;Male;Western Area Urban;3;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_237;18.01.2015;Child Fund;Staff;Male;Western Area Urban;3;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_239;18.01.2015;Child Fund;Staff;Male;Western Area Urban;3;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_240;18.01.2015;Child Fund;Staff;Male;Western Area Urban;3;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_241;18.01.2015;Child Fund;Staff;Male;Western Area Urban;3;4;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_243;18.01.2015;Child Fund;Staff;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_244;18.01.2015;Child Fund;Staff;Male;Bombali;2;3;3;;3;4;3;3;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_245;18.01.2015;Child Fund;Staff;Female;Western Area Urban;3;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_246;18.01.2015;Child Fund;Staff;Female;Bombali;3;2;2;;3;2;3;2;3;4;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_248;18.01.2015;Child Fund;Staff;Male;Bombali;3;2;3;;3;3;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR5_249;18.01.2015;Child Fund;Staff;Male;Western Area Urban;3;3;3;;4;4;3;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
